PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAB,SAMPLE_TYPE,SAMPLE_ID,NOT_COLLECTED,MATRIX,BATCH_ID,ANALYTE,RESULT,RESULT_UNITS,MDL,RL,QA_FLAG,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,LAB_SAMPLE_ID,LAB_COMMENT
8/13/2024,2021143,NLA_MS-10081,NLA22_MS-10011,1,8/3/2022,MS,GreenWater,MICZ,225044,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,35-225044,
8/13/2024,2021144,NLA_MS-10102,NLA22_MS-10057,1,8/2/2022,MS,GreenWater,MICZ,214924,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,36-214924,
8/13/2024,2021144,NLA_MS-10102,NLA22_MS-10057,1,8/2/2022,MS,GreenWater,MICZ,214924,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,36-214924,
8/13/2024,2021145,NLA_CA-10255,NLA22_CA-10096,1,8/3/2022,CA,GreenWater,MICZ,224024,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,13-224024,
8/13/2024,2021145,NLA_CA-10255,NLA22_CA-10096,1,8/3/2022,CA,GreenWater,MICZ,224024,,WATER,220907-3,MICX,0.15,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,13-224024,
8/13/2024,2021146,NLA_CA-10319,NLA22_CA-10160,1,8/2/2022,CA,GreenWater,MICZ,223884,,WATER,220907-3,MICX,0.17,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,14-223884,
8/13/2024,2021146,NLA_CA-10319,NLA22_CA-10160,1,8/2/2022,CA,GreenWater,MICZ,223884,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,14-223884,
8/13/2024,2021149,NLA_MD-10045,NLA22_MD-10021,2,8/3/2022,MD,GreenWater,MICZ,221484,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,15-221484,
8/13/2024,2021149,NLA_MD-10045,NLA22_MD-10021,2,8/3/2022,MD,GreenWater,MICZ,221484,,WATER,220907-3,MICX,0.19,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,15-221484,
8/13/2024,2021150,NLA_WA-10134,NLA22_WA-10038,1,8/2/2022,WA,GreenWater,MICZ,214944,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,37-214944,
8/13/2024,2021150,NLA_WA-10134,NLA22_WA-10038,1,8/2/2022,WA,GreenWater,MICZ,214944,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,37-214944,
8/13/2024,2021151,NLA_UT-10042,NES22-10174,1,8/3/2022,UT,GreenWater,MICZ,221044,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,2-221044,
8/13/2024,2021151,NLA_UT-10042,NES22-10174,1,8/3/2022,UT,GreenWater,MICZ,221044,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,2-221044,
8/13/2024,2021153,NLA_IL-10054,NLA22_IL-10004,1,8/3/2022,IL,GreenWater,MICZ,223424,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/18/2022,9/12/2022,92-223424,
8/13/2024,2021153,NLA_IL-10054,NLA22_IL-10004,1,8/3/2022,IL,GreenWater,MICZ,223424,,WATER,220907-3,MICX,0.1,ug/L,0.1,0.15,J,L,8/18/2022,9/7/2022,92-223424,
8/13/2024,2021154,NLA_VT-10025,NLA22_VT-10002,2,8/4/2022,VT,GreenWater,MICZ,224804,,WATER,220907-3,MICX,0.14,ug/L,0.1,0.15,J,L,8/25/2022,9/7/2022,16-224804,
8/13/2024,2021154,NLA_VT-10025,NLA22_VT-10002,2,8/4/2022,VT,GreenWater,MICZ,224804,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,16-224804,
8/13/2024,2021155,NLA_ID-10317,NLA22_ID-10150,1,8/3/2022,ID,GreenWater,MICZ,220524,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,17-220524,
8/13/2024,2021155,NLA_ID-10317,NLA22_ID-10150,1,8/3/2022,ID,GreenWater,MICZ,220524,,WATER,220907-3,MICX,0.19,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,17-220524,
8/13/2024,2021156,NLA_SD-10338,NLA22_SD-10152,1,8/4/2022,SD,GreenWater,MICZ,222784,,WATER,220923-1,MICX,5.5,ug/L,1,1.5,"DIL, RR",,9/8/2022,9/23/2022,29-222784,
8/13/2024,2021156,NLA_SD-10338,NLA22_SD-10152,1,8/4/2022,SD,GreenWater,MICZ,222784,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,29-222784,
8/13/2024,2021157,NLA_IN-10280,NLA22_IN-10021,1,8/4/2022,IN,GreenWater,MICZ,225144,,WATER,220907-5,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,77-225144,
8/13/2024,2021157,NLA_IN-10280,NLA22_IN-10021,1,8/4/2022,IN,GreenWater,MICZ,225144,,WATER,220912-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,77-225144,
8/13/2024,2021158,NLA_OR-10306,NLA22_OR-10179,1,8/4/2022,OR,GreenWater,MICZ,206924,,WATER,220921-1,MICX,,ug/L,0.1,0.15,ND,ND,8/31/2022,9/21/2022,29-206924,
8/13/2024,2021158,NLA_OR-10306,NLA22_OR-10179,1,8/4/2022,OR,GreenWater,MICZ,206924,,WATER,220926-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,29-206924,
8/13/2024,2021159,NLA_WY-10108,NLA22_WY-10010,1,8/3/2022,WY,GreenWater,MICZ,216404,,WATER,220907-3,MICX,0.13,ug/L,0.1,0.15,J,L,8/25/2022,9/7/2022,18-216404,
8/13/2024,2021159,NLA_WY-10108,NLA22_WY-10010,1,8/3/2022,WY,GreenWater,MICZ,216404,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,18-216404,
8/13/2024,2021160,NLA_IA-10123,NLA22_IA-10034,1,8/4/2022,IA,GreenWater,MICZ,200944,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,38-200944,
8/13/2024,2021160,NLA_IA-10123,NLA22_IA-10034,1,8/4/2022,IA,GreenWater,MICZ,200944,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,38-200944,
8/13/2024,2021161,NLA_NM-10136,NLA22_NM-10056,1,8/3/2022,NM,GreenWater,MICZ,223304,,WATER,220907-3,MICX,0.28,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,19-223304,
8/13/2024,2021161,NLA_NM-10136,NLA22_NM-10056,1,8/3/2022,NM,GreenWater,MICZ,223304,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,19-223304,
8/13/2024,2021162,NLA_TX-10255,NLA22_TX-10066,1,8/4/2022,TX,GreenWater,MICZ,212664,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,20-212664,
8/13/2024,2021162,NLA_TX-10255,NLA22_TX-10066,1,8/4/2022,TX,GreenWater,MICZ,212664,,WATER,220909-1,MICX,47,ug/L,10,15,"DIL, RR",,8/25/2022,9/9/2022,20-212664,
8/13/2024,2021163,NLA_TX-10226,NLA22_TX-10012,1,8/3/2022,TX,GreenWater,MICZ,212324,,WATER,220907-3,MICX,0.27,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,21-212324,
8/13/2024,2021163,NLA_TX-10226,NLA22_TX-10012,1,8/3/2022,TX,GreenWater,MICZ,212324,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,21-212324,
8/13/2024,2021164,NLA_GA-10060,NLA22_GA-10012,1,8/4/2022,GA,GreenWater,MICZ,221544,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,39-221544,
8/13/2024,2021164,NLA_GA-10060,NLA22_GA-10012,1,8/4/2022,GA,GreenWater,MICZ,221544,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,39-221544,
8/13/2024,2021165,NLA_PA-10055,NLA22_PA-10021,1,8/4/2022,PA,GreenWater,MICZ,224064,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,40-224064,
8/13/2024,2021165,NLA_PA-10055,NLA22_PA-10021,1,8/4/2022,PA,GreenWater,MICZ,224064,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,40-224064,
8/13/2024,2021166,NLA_MT-10348,NLA22_MT-10170,1,8/4/2022,MT,GreenWater,MICZ,224684,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,51-224684,
8/13/2024,2021166,NLA_MT-10348,NLA22_MT-10170,1,8/4/2022,MT,GreenWater,MICZ,224684,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,51-224684,
8/13/2024,2021167,NLA_MN-10152,NLA22_MN-10011,1,8/4/2022,MN,GreenWater,MICZ,211584,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,22-211584,
8/13/2024,2021167,NLA_MN-10152,NLA22_MN-10011,1,8/4/2022,MN,GreenWater,MICZ,211584,,WATER,220907-3,MICX,0.18,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,22-211584,
8/13/2024,2021168,NLA_WA-10178,NLA22_WA-10067,1,8/4/2022,WA,GreenWater,MICZ,214824,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,41-214824,
8/13/2024,2021168,NLA_WA-10178,NLA22_WA-10067,1,8/4/2022,WA,GreenWater,MICZ,214824,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,41-214824,
8/13/2024,2021169,NLA_MT-10244,NLA22_MT-10091,1,8/3/2022,MT,GreenWater,MICZ,222564,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,52-222564,
8/13/2024,2021169,NLA_MT-10244,NLA22_MT-10091,1,8/3/2022,MT,GreenWater,MICZ,222564,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,52-222564,
8/13/2024,2021170,NLA_PA-10023,NES22-10016,1,8/4/2022,PA,GreenWater,MICZ,214564,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,42-214564,
8/13/2024,2021170,NLA_PA-10023,NES22-10016,1,8/4/2022,PA,GreenWater,MICZ,214564,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,42-214564,
8/13/2024,2021171,NLA_PA-10021,NES22-10018,1,8/4/2022,PA,GreenWater,MICZ,214584,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,43-214584,
8/13/2024,2021171,NLA_PA-10021,NES22-10018,1,8/4/2022,PA,GreenWater,MICZ,214584,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,43-214584,
8/13/2024,2021172,NLA_NE-10176,NLA22_NE-10014,2,8/4/2022,NE,GreenWater,MICZ,213984,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,53-213984,
8/13/2024,2021172,NLA_NE-10176,NLA22_NE-10014,2,8/4/2022,NE,GreenWater,MICZ,213984,,WATER,220907-4,MICX,0.19,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,53-213984,
8/13/2024,2021174,NLA_IN-10198,NLA22_IN-10061,1,8/3/2022,IN,GreenWater,MICZ,212804,,WATER,220907-5,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,78-212804,
8/13/2024,2021174,NLA_IN-10198,NLA22_IN-10061,1,8/3/2022,IN,GreenWater,MICZ,212804,,WATER,220912-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,78-212804,
8/13/2024,2021175,NLA_MD-10077,NLA22_MD-10050,1,8/4/2022,MD,GreenWater,MICZ,223524,,WATER,220912-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,23-223524,
8/13/2024,2021175,NLA_MD-10077,NLA22_MD-10050,1,8/4/2022,MD,GreenWater,MICZ,223524,,WATER,220907-3,MICX,0.53,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,23-223524,
8/13/2024,2021176,NLA_MO-10081,NLA22_MO-10029,1,8/4/2022,MO,GreenWater,MICZ,224844,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,3-224844,
8/13/2024,2021176,NLA_MO-10081,NLA22_MO-10029,1,8/4/2022,MO,GreenWater,MICZ,224844,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,3-224844,
8/13/2024,2021177,NLA_WI-10233,NLA22_WI-10108,1,8/1/2022,WI,WSLOH,MICZ,224224,,WATER,ET 1847,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/4/2022,8/24/2022,634947001,
8/13/2024,2021177,NLA_WI-10233,NLA22_WI-10108,1,8/1/2022,WI,WSLOH,MICZ,224224,,WATER,ET 1848,MICX,0.23,ug/L,0.1,0.15,,,8/4/2022,8/25/2022,634947001,
8/13/2024,2021178,NLA_WI-10249,NLA22_WI-10124,1,8/2/2022,WI,WSLOH,MICZ,224444,,WATER,ET 1883,MICX,7.86,ug/L,2,3,"RR, DIL",,8/4/2022,10/20/2022,634951001,
8/13/2024,2021178,NLA_WI-10249,NLA22_WI-10124,1,8/2/2022,WI,WSLOH,MICZ,224444,,WATER,ET 1847,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/4/2022,8/24/2022,634951001,
8/13/2024,2021179,NLA_WI-10253,NLA22_WI-10128,1,8/4/2022,WI,WSLOH,MICZ,215244,,WATER,ET 1886,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/5/2022,10/25/2022,635203001,
8/13/2024,2021179,NLA_WI-10253,NLA22_WI-10128,1,8/4/2022,WI,WSLOH,MICZ,215244,,WATER,ET 1848,MICX,0.15,ug/L,0.1,0.15,,,8/5/2022,8/25/2022,635203001,
8/13/2024,2021180,NLA_PA-10005,NES22-10021,1,8/4/2022,PA,GreenWater,MICZ,214604,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,44-214604,
8/13/2024,2021180,NLA_PA-10005,NES22-10021,1,8/4/2022,PA,GreenWater,MICZ,214604,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,44-214604,
8/13/2024,2021181,NLA_UT-10050,NES22-10148,1,8/4/2022,UT,GreenWater,MICZ,220924,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,4-220924,
8/13/2024,2021181,NLA_UT-10050,NES22-10148,1,8/4/2022,UT,GreenWater,MICZ,220924,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,4-220924,
8/13/2024,2021182,NLA_UT-10032,NES22-10172,1,8/4/2022,UT,GreenWater,MICZ,221024,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,5-221024,
8/13/2024,2021182,NLA_UT-10032,NES22-10172,1,8/4/2022,UT,GreenWater,MICZ,221024,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,5-221024,
8/13/2024,2021183,NLA_FL-10137,NLA22_FL-10008,1,8/4/2022,FL,GreenWater,MICZ,200744,,WATER,220921-2,MICX,0.14,ug/L,0.1,0.15,J,L,8/31/2022,9/21/2022,52-200744,
8/13/2024,2021183,NLA_FL-10137,NLA22_FL-10008,1,8/4/2022,FL,GreenWater,MICZ,200744,,WATER,220926-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,52-200744,
8/13/2024,2021184,NLA_MT-10239,NLA22_MT-10086,1,8/5/2022,MT,GreenWater,MICZ,224664,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,54-224664,
8/13/2024,2021184,NLA_MT-10239,NLA22_MT-10086,1,8/5/2022,MT,GreenWater,MICZ,224664,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,54-224664,
8/13/2024,2021187,NLA_TX-10215,NLA22_TX-10001,2,8/7/2022,TX,GreenWater,MICZ,223144,,WATER,220921-1,MICX,0.2,ug/L,0.1,0.15,,,8/31/2022,9/21/2022,30-223144,
8/13/2024,2021187,NLA_TX-10215,NLA22_TX-10001,2,8/7/2022,TX,GreenWater,MICZ,223144,,WATER,220926-1,CYLSPER,0.57,ug/L,0.05,0.1,,,8/31/2022,9/26/2022,30-223144,
8/13/2024,2021188,NLA_NC-10084,NLA22_NC-10028,1,8/7/2022,NC,GreenWater,MICZ,226904,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,55-226904,
8/13/2024,2021188,NLA_NC-10084,NLA22_NC-10028,1,8/7/2022,NC,GreenWater,MICZ,226904,,WATER,220907-4,MICX,0.18,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,55-226904,
8/13/2024,2021189,NLA_NC-10066,NLA22_NC-10016,1,8/8/2022,NC,GreenWater,MICZ,216524,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,56-216524,
8/13/2024,2021189,NLA_NC-10066,NLA22_NC-10016,1,8/8/2022,NC,GreenWater,MICZ,216524,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,56-216524,
8/13/2024,2021190,NLA_IN-10170,NLA22_IN-10033,1,8/8/2022,IN,GreenWater,MICZ,226684,,WATER,220921-1,MICX,0.3,ug/L,0.1,0.15,,,8/31/2022,9/21/2022,11-226684,
8/13/2024,2021190,NLA_IN-10170,NLA22_IN-10033,1,8/8/2022,IN,GreenWater,MICZ,226684,,WATER,220926-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,11-226684,
8/13/2024,2021390,NLA_OK-10184,NLA22_OK-10073,1,8/8/2022,OK,GreenWater,MICZ,221624,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,57-221624,
8/13/2024,2021390,NLA_OK-10184,NLA22_OK-10073,1,8/8/2022,OK,GreenWater,MICZ,221624,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,57-221624,
8/13/2024,2021391,NLA_IA-10095,NLA22_IA-10012,1,8/8/2022,IA,GreenWater,MICZ,226064,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,45-226064,
8/13/2024,2021391,NLA_IA-10095,NLA22_IA-10012,1,8/8/2022,IA,GreenWater,MICZ,226064,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,45-226064,
8/13/2024,2021392,NLA_NE-10206,NLA22_NE-10059,1,8/8/2022,NE,GreenWater,MICZ,220024,,WATER,220907-4,MICX,0.18,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,46-220024,
8/13/2024,2021392,NLA_NE-10206,NLA22_NE-10059,1,8/8/2022,NE,GreenWater,MICZ,220024,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,46-220024,
8/13/2024,2021393,NLA_MT-10282,NLA22_MT-10030,1,8/7/2022,MT,GreenWater,MICZ,226484,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,58-226484,
8/13/2024,2021393,NLA_MT-10282,NLA22_MT-10030,1,8/7/2022,MT,GreenWater,MICZ,226484,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,58-226484,
8/13/2024,2021394,NLA_MT-10245,NLA22_MT-10092,1,8/7/2022,MT,GreenWater,MICZ,226444,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,59-226444,
8/13/2024,2021394,NLA_MT-10245,NLA22_MT-10092,1,8/7/2022,MT,GreenWater,MICZ,226444,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,59-226444,
8/13/2024,2021395,NLA_MN-10157,NLA22_MN-10016,1,8/8/2022,MN,GreenWater,MICZ,211944,,WATER,220912-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,79-211944,
8/13/2024,2021395,NLA_MN-10157,NLA22_MN-10016,1,8/8/2022,MN,GreenWater,MICZ,211944,,WATER,220907-5,MICX,0.34,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,79-211944,
8/13/2024,2021396,NLA_CA-10284,NLA22_CA-10125,1,8/8/2022,CA,GreenWater,MICZ,200564,,WATER,220926-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,12-200564,
8/13/2024,2021396,NLA_CA-10284,NLA22_CA-10125,1,8/8/2022,CA,GreenWater,MICZ,200564,,WATER,220921-1,MICX,0.13,ug/L,0.1,0.15,J,L,8/31/2022,9/21/2022,12-200564,
8/13/2024,2021397,NLA_WI-10129,NLA22_WI-10006,1,8/8/2022,WI,WSLOH,MICZ,226344,,WATER,ET 1886,CYLSPER,0.087,ug/L,0.05,0.1,J,L,8/11/2022,10/25/2022,636241001,
8/13/2024,2021397,NLA_WI-10129,NLA22_WI-10006,1,8/8/2022,WI,WSLOH,MICZ,226344,,WATER,ET 1848,MICX,0.14,ug/L,0.1,0.15,,,8/11/2022,8/25/2022,636241001,
8/13/2024,2021398,NLA_MT-10353,NLA22_MT-10175,1,8/8/2022,MT,GreenWater,MICZ,226404,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,60-226404,
8/13/2024,2021398,NLA_MT-10353,NLA22_MT-10175,1,8/8/2022,MT,GreenWater,MICZ,226404,,WATER,220912-4,CYLSPER,0.05,ug/L,0.05,0.1,J,L,8/25/2022,9/12/2022,60-226404,
8/13/2024,2021399,NLA_MT-10343,NLA22_MT-10165,1,8/8/2022,MT,GreenWater,MICZ,226464,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,61-226464,
8/13/2024,2021399,NLA_MT-10343,NLA22_MT-10165,1,8/8/2022,MT,GreenWater,MICZ,226464,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,61-226464,
8/13/2024,2021400,NLA_ND-10147,NLA22_ND-10005,1,8/8/2022,ND,GreenWater,MICZ,226084,,WATER,220909-1,MICX,355,ug/L,10,15,"DIL, RR",,8/25/2022,9/9/2022,62-226084,
8/13/2024,2021400,NLA_ND-10147,NLA22_ND-10005,1,8/8/2022,ND,GreenWater,MICZ,226084,,WATER,220912-4,CYLSPER,0.07,ug/L,0.05,0.1,J,L,8/25/2022,9/12/2022,62-226084,
8/13/2024,2021401,NLA_ND-10257,NLA22_ND-10029,1,8/8/2022,ND,GreenWater,MICZ,225184,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,6-225184,
8/13/2024,2021401,NLA_ND-10257,NLA22_ND-10029,1,8/8/2022,ND,GreenWater,MICZ,225184,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,6-225184,
8/13/2024,2021402,NLA_MI-10278,NLA22_MI-10132,1,8/9/2022,MI,GreenWater,MICZ,222664,,WATER,220926-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,53-222664,
8/13/2024,2021402,NLA_MI-10278,NLA22_MI-10132,1,8/9/2022,MI,GreenWater,MICZ,222664,,WATER,220921-2,MICX,0.11,ug/L,0.1,0.15,J,L,8/31/2022,9/21/2022,53-222664,
8/13/2024,2021403,NLA_NY-10097,NLA22_NY-10061,1,8/9/2022,NY,GreenWater,MICZ,223564,,WATER,220926-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,13-223564,
8/13/2024,2021403,NLA_NY-10097,NLA22_NY-10061,1,8/9/2022,NY,GreenWater,MICZ,223564,,WATER,220921-1,MICX,,ug/L,0.1,0.15,ND,ND,8/31/2022,9/21/2022,13-223564,
8/13/2024,2021404,NLA_MT-10226,NLA22_MT-10073,1,8/9/2022,MT,GreenWater,MICZ,226504,,WATER,220921-1,MICX,0.21,ug/L,0.1,0.15,,,8/31/2022,9/21/2022,14-226504,
8/13/2024,2021404,NLA_MT-10226,NLA22_MT-10073,1,8/9/2022,MT,GreenWater,MICZ,226504,,WATER,220926-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,14-226504,
8/13/2024,2021405,NLA_CT-10050,NLA22_CT-10014,2,8/9/2022,CT,GreenWater,MICZ,205984,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,63-205984,
8/13/2024,2021405,NLA_CT-10050,NLA22_CT-10014,2,8/9/2022,CT,GreenWater,MICZ,205984,,WATER,220907-4,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/7/2022,63-205984,
8/13/2024,2021406,NLA_OK-10238,NLA22_OK-10106,1,8/9/2022,OK,GreenWater,MICZ,221744,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,64-221744,
8/13/2024,2021406,NLA_OK-10238,NLA22_OK-10106,1,8/9/2022,OK,GreenWater,MICZ,221744,,WATER,220907-4,MICX,0.13,ug/L,0.1,0.15,J,L,8/25/2022,9/7/2022,64-221744,
8/13/2024,2021407,NLA_OK-10185,NLA22_OK-10074,1,8/8/2022,OK,GreenWater,MICZ,218464,,WATER,220907-4,MICX,0.15,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,65-218464,
8/13/2024,2021407,NLA_OK-10185,NLA22_OK-10074,1,8/8/2022,OK,GreenWater,MICZ,218464,,WATER,220912-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,9/12/2022,65-218464,
8/13/2024,2021408,NLA_IN-10308,NLA22_IN-10162,1,8/9/2022,IN,GreenWater,MICZ,226044,,WATER,220926-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,15-226044,
8/13/2024,2021408,NLA_IN-10308,NLA22_IN-10162,1,8/9/2022,IN,GreenWater,MICZ,226044,,WATER,220921-1,MICX,0.34,ug/L,0.1,0.15,,,8/31/2022,9/21/2022,15-226044,
8/13/2024,2021409,NLA_NC-10065,NLA22_NC-10015,1,8/9/2022,NC,GreenWater,MICZ,226944,,WATER,220907-4,MICX,0.18,ug/L,0.1,0.15,,,8/25/2022,9/7/2022,66-226944,
